頻出単語,登場回数,登場回数/全単語数(31937)%,登場レビュー率 /(113本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
む,8,0.02,1.75,0.07,4.0
50,8,0.02,7.01,0.07,1.0
どう,8,0.02,6.14,0.07,1.14
寝かせ,8,0.02,6.14,0.07,1.14
プリプリ,8,0.02,3.5,0.07,2.0
らしい,8,0.02,6.14,0.07,1.14
ゆっくり,8,0.02,5.26,0.07,1.33
まったく,8,0.02,6.14,0.07,1.14
まるで,8,0.02,7.01,0.07,1.0
温度,8,0.02,5.26,0.07,1.33
うまみ,8,0.02,1.75,0.07,4.0
云,8,0.02,0.87,0.07,8.0
ぶ,8,0.02,1.75,0.07,4.0
ひと,8,0.02,1.75,0.07,4.0
"""",8,0.02,0.87,0.07,8.0
うま,8,0.02,2.63,0.07,2.66
かれ,8,0.02,0.87,0.07,8.0
最適,8,0.02,1.75,0.07,4.0
冷蔵庫,8,0.02,5.26,0.07,1.33
ピー,8,0.02,0.87,0.07,8.0
いきなり,7,0.02,6.14,0.06,1.0
べき,7,0.02,5.26,0.06,1.16
特徴,7,0.02,4.38,0.06,1.4
一つ,7,0.02,3.5,0.06,1.75
大きな,7,0.02,5.26,0.06,1.16
汁,7,0.02,4.38,0.06,1.4
後ろ,7,0.02,5.26,0.06,1.16
もち,7,0.02,2.63,0.06,2.33
場所,7,0.02,6.14,0.06,1.0
奥,7,0.02,6.14,0.06,1.0
わから,7,0.02,5.26,0.06,1.16
品,7,0.02,4.38,0.06,1.4
土曜日,7,0.02,5.26,0.06,1.16
選択,7,0.02,6.14,0.06,1.0
近く,7,0.02,5.26,0.06,1.16
始まり,7,0.02,5.26,0.06,1.16
コク,7,0.02,5.26,0.06,1.16
やすい,7,0.02,6.14,0.06,1.0
美味,7,0.02,5.26,0.06,1.16
階,7,0.02,5.26,0.06,1.16
きちんと,7,0.02,6.14,0.06,1.0
せっかく,7,0.02,5.26,0.06,1.16
臭み,7,0.02,6.14,0.06,1.0
形,7,0.02,6.14,0.06,1.0
入り口,7,0.02,6.14,0.06,1.0
唯一,7,0.02,5.26,0.06,1.16
なに,7,0.02,4.38,0.06,1.4
いただける,7,0.02,4.38,0.06,1.4
海胆,7,0.02,2.63,0.06,2.33
らち,7,0.02,4.38,0.06,1.4
はぎ,7,0.02,5.26,0.06,1.16
くださる,7,0.02,1.75,0.06,3.5
嬉しい,7,0.02,5.26,0.06,1.16
万,7,0.02,6.14,0.06,1.0
心配,7,0.02,5.26,0.06,1.16
うち,7,0.02,4.38,0.06,1.4
blog,7,0.02,3.5,0.06,1.75
3780,7,0.02,3.5,0.06,1.75
売り切れ,7,0.02,5.26,0.06,1.16
正直,7,0.02,6.14,0.06,1.0
今度,7,0.02,6.14,0.06,1.0
どの,7,0.02,6.14,0.06,1.0
相性,7,0.02,5.26,0.06,1.16
長い,7,0.02,4.38,0.06,1.4
湯,7,0.02,6.14,0.06,1.0
ディナー,7,0.02,5.26,0.06,1.16
楽しく,7,0.02,4.38,0.06,1.4
作ら,7,0.02,4.38,0.06,1.4
施さ,7,0.02,5.26,0.06,1.16
見事,7,0.02,6.14,0.06,1.0
子,7,0.02,3.5,0.06,1.75
同時に,7,0.02,5.26,0.06,1.16
たかっ,7,0.02,6.14,0.06,1.0
ガリ,7,0.02,2.63,0.06,2.33
出す,7,0.02,6.14,0.06,1.0
際,7,0.02,4.38,0.06,1.4
凝縮,7,0.02,5.26,0.06,1.16
一度,7,0.02,6.14,0.06,1.0
色,7,0.02,6.14,0.06,1.0
田,7,0.02,4.38,0.06,1.4
とにかく,7,0.02,5.26,0.06,1.16
しろ,7,0.02,3.5,0.06,1.75
柔らか,7,0.02,5.26,0.06,1.16
程,7,0.02,4.38,0.06,1.4
氷室,7,0.02,3.5,0.06,1.75
通常,7,0.02,6.14,0.06,1.0
引き出す,7,0.02,6.14,0.06,1.0
引き出し,7,0.02,6.14,0.06,1.0
新しい,7,0.02,5.26,0.06,1.16
出る,7,0.02,6.14,0.06,1.0
リーズナブル,7,0.02,5.26,0.06,1.16
会話,7,0.02,5.26,0.06,1.16
白い,7,0.02,4.38,0.06,1.4
カン,7,0.02,5.26,0.06,1.16
調和,7,0.02,3.5,0.06,1.75
・,7,0.02,4.38,0.06,1.4
魚介,7,0.02,3.5,0.06,1.75
白身,7,0.02,5.26,0.06,1.16
逸,7,0.02,3.5,0.06,1.75
喜,7,0.02,3.5,0.06,1.75
優,7,0.02,3.5,0.06,1.75
五,7,0.02,3.5,0.06,1.75
用,7,0.02,3.5,0.06,1.75
かた,7,0.02,1.75,0.06,3.5
しづ,7,0.02,0.87,0.06,7.0
1500,7,0.02,6.14,0.06,1.0
ちゃんと,7,0.02,4.38,0.06,1.4
おいしく,7,0.02,2.63,0.06,2.33
過ごせ,6,0.01,5.26,0.05,1.0
男性,6,0.01,5.26,0.05,1.0
柔らかい,6,0.01,4.38,0.05,1.2
定番,6,0.01,4.38,0.05,1.2
手渡し,6,0.01,3.5,0.05,1.5
必要,6,0.01,5.26,0.05,1.0
落ち着い,6,0.01,5.26,0.05,1.0
茶碗蒸し,6,0.01,5.26,0.05,1.0
ほぐし,6,0.01,5.26,0.05,1.0
変わる,6,0.01,5.26,0.05,1.0
味わっ,6,0.01,4.38,0.05,1.2
おいしかっ,6,0.01,5.26,0.05,1.0
6000,6,0.01,5.26,0.05,1.0
さらに,6,0.01,3.5,0.05,1.5
余韻,6,0.01,4.38,0.05,1.2
合う,6,0.01,4.38,0.05,1.2
甘い,6,0.01,5.26,0.05,1.0
楽しむ,6,0.01,4.38,0.05,1.2
ゃり,6,0.01,3.5,0.05,1.5
軽く,6,0.01,4.38,0.05,1.2
そのもの,6,0.01,5.26,0.05,1.0
一口,6,0.01,4.38,0.05,1.2
以下,6,0.01,4.38,0.05,1.2
焼い,6,0.01,5.26,0.05,1.0
全然,6,0.01,4.38,0.05,1.2
ごちそうさま,6,0.01,5.26,0.05,1.0
ログ,6,0.01,5.26,0.05,1.0
<,6,0.01,2.63,0.05,2.0
部屋,6,0.01,3.5,0.05,1.5
処理,6,0.01,3.5,0.05,1.5
細かい,6,0.01,4.38,0.05,1.2
彼,6,0.01,2.63,0.05,2.0
出来る,6,0.01,3.5,0.05,1.5
行け,6,0.01,5.26,0.05,1.0
付き,6,0.01,4.38,0.05,1.2
ワイン,6,0.01,5.26,0.05,1.0
いっぱい,6,0.01,4.38,0.05,1.2
実際,6,0.01,5.26,0.05,1.0
あじ,6,0.01,3.5,0.05,1.5
いつも,6,0.01,4.38,0.05,1.2
たま,6,0.01,3.5,0.05,1.5
連れ,6,0.01,3.5,0.05,1.5
久々,6,0.01,4.38,0.05,1.2
ましょ,6,0.01,4.38,0.05,1.2
聞か,6,0.01,5.26,0.05,1.0
歳,6,0.01,5.26,0.05,1.0
アプローチ,6,0.01,5.26,0.05,1.0
しっとり,6,0.01,4.38,0.05,1.2
小さめ,6,0.01,5.26,0.05,1.0
いえ,6,0.01,4.38,0.05,1.2
すでに,6,0.01,4.38,0.05,1.2
さすが,6,0.01,5.26,0.05,1.0
用意,6,0.01,4.38,0.05,1.2
驚き,6,0.01,5.26,0.05,1.0
H,6,0.01,1.75,0.05,3.0
以前,6,0.01,4.38,0.05,1.2
幸せ,6,0.01,4.38,0.05,1.2
こはだ,6,0.01,4.38,0.05,1.2
ズワイ,6,0.01,3.5,0.05,1.5
歩い,6,0.01,5.26,0.05,1.0
挨拶,6,0.01,3.5,0.05,1.5
受け,6,0.01,5.26,0.05,1.0
納得,6,0.01,5.26,0.05,1.0
変え,6,0.01,5.26,0.05,1.0
弱,6,0.01,2.63,0.05,2.0
変わり,6,0.01,5.26,0.05,1.0
ずっと,6,0.01,4.38,0.05,1.2
等,6,0.01,5.26,0.05,1.0
含め,6,0.01,5.26,0.05,1.0
強,6,0.01,4.38,0.05,1.2
16,6,0.01,3.5,0.05,1.5
当然,6,0.01,5.26,0.05,1.0
ブレンド,6,0.01,4.38,0.05,1.2
限り,6,0.01,5.26,0.05,1.0
部分,6,0.01,4.38,0.05,1.2
多く,6,0.01,4.38,0.05,1.2
多,6,0.01,4.38,0.05,1.2
使い,6,0.01,4.38,0.05,1.2
なき,6,0.01,2.63,0.05,2.0
個,6,0.01,2.63,0.05,2.0
ほう,6,0.01,4.38,0.05,1.2
味わえ,6,0.01,5.26,0.05,1.0
後半,6,0.01,5.26,0.05,1.0
それでいて,6,0.01,3.5,0.05,1.5
優しい,6,0.01,2.63,0.05,2.0
かたち,6,0.01,1.75,0.05,3.0
魅力,6,0.01,4.38,0.05,1.2
欲しい,6,0.01,4.38,0.05,1.2
もっと,6,0.01,4.38,0.05,1.2
かす,6,0.01,3.5,0.05,1.5
いただけ,6,0.01,4.38,0.05,1.2
考える,6,0.01,5.26,0.05,1.0
再,6,0.01,4.38,0.05,1.2
させ,6,0.01,5.26,0.05,1.0
飲食,6,0.01,4.38,0.05,1.2
口当たり,6,0.01,3.5,0.05,1.5
完成,6,0.01,3.5,0.05,1.5
見る,6,0.01,5.26,0.05,1.0
驚く,6,0.01,4.38,0.05,1.2
ちょうど,6,0.01,5.26,0.05,1.0
ハーフ,6,0.01,2.63,0.05,2.0
貝,6,0.01,3.5,0.05,1.5
らしく,6,0.01,4.38,0.05,1.2
伝わっ,6,0.01,4.38,0.05,1.2
衝撃,6,0.01,4.38,0.05,1.2
こんなに,6,0.01,5.26,0.05,1.0
ゆく,6,0.01,3.5,0.05,1.5
残る,6,0.01,4.38,0.05,1.2
子連れ,6,0.01,3.5,0.05,1.5
一言,6,0.01,5.26,0.05,1.0
使用,6,0.01,3.5,0.05,1.5
造り,6,0.01,5.26,0.05,1.0
顕微鏡,6,0.01,4.38,0.05,1.2
加え,6,0.01,5.26,0.05,1.0
オリジナル,6,0.01,5.26,0.05,1.0
可能,6,0.01,4.38,0.05,1.2
新た,6,0.01,4.38,0.05,1.2
喉,6,0.01,2.63,0.05,2.0
え,6,0.01,4.38,0.05,1.2
かさ,6,0.01,0.87,0.05,6.0
つか,6,0.01,1.75,0.05,3.0
なれ,6,0.01,1.75,0.05,3.0
舎利,6,0.01,0.87,0.05,6.0
しみ,6,0.01,1.75,0.05,3.0
衞,6,0.01,0.87,0.05,6.0
やかた,6,0.01,0.87,0.05,6.0
やう,6,0.01,0.87,0.05,6.0
だい,6,0.01,1.75,0.05,3.0
海,6,0.01,1.75,0.05,3.0
水,6,0.01,4.38,0.05,1.2
こう,6,0.01,3.5,0.05,1.5
イメージ,6,0.01,4.38,0.05,1.2
筋,6,0.01,4.38,0.05,1.2
以来,6,0.01,3.5,0.05,1.5
硬直,6,0.01,0.87,0.05,6.0
考え,6,0.01,5.26,0.05,1.0
風,5,0.01,4.38,0.04,1.0
マカジキ,5,0.01,3.5,0.04,1.25
時期,5,0.01,4.38,0.04,1.0
---,5,0.01,1.75,0.04,2.5
しめ,5,0.01,3.5,0.04,1.25
切り,5,0.01,4.38,0.04,1.0
アラ,5,0.01,3.5,0.04,1.25
際立つ,5,0.01,3.5,0.04,1.25
木,5,0.01,4.38,0.04,1.0
くださっ,5,0.01,2.63,0.04,1.66
まず,5,0.01,4.38,0.04,1.0
いか,5,0.01,3.5,0.04,1.25
ネギ,5,0.01,4.38,0.04,1.0
思え,5,0.01,4.38,0.04,1.0
不思議,5,0.01,4.38,0.04,1.0
オリーブ,5,0.01,4.38,0.04,1.0
オイル,5,0.01,4.38,0.04,1.0
すごく,5,0.01,4.38,0.04,1.0
ジューシー,5,0.01,4.38,0.04,1.0
もはや,5,0.01,4.38,0.04,1.0
改めて,5,0.01,4.38,0.04,1.0
(^^♪,5,0.01,0.87,0.04,5.0
柄,5,0.01,4.38,0.04,1.0
火,5,0.01,3.5,0.04,1.25
太刀魚,5,0.01,3.5,0.04,1.25
工夫,5,0.01,4.38,0.04,1.0
時半,5,0.01,3.5,0.04,1.25
入口,5,0.01,4.38,0.04,1.0
外国,5,0.01,3.5,0.04,1.25
塩加減,5,0.01,4.38,0.04,1.0
右,5,0.01,3.5,0.04,1.25
別,5,0.01,3.5,0.04,1.25
いれ,5,0.01,4.38,0.04,1.0
あなご,5,0.01,4.38,0.04,1.0
デザート,5,0.01,3.5,0.04,1.25
もん,5,0.01,3.5,0.04,1.25
とっ,5,0.01,4.38,0.04,1.0
全,5,0.01,3.5,0.04,1.25
たしか,5,0.01,1.75,0.04,2.5
ほとんど,5,0.01,3.5,0.04,1.25
ビル,5,0.01,4.38,0.04,1.0
塩梅,5,0.01,4.38,0.04,1.0
とろ,5,0.01,3.5,0.04,1.25
上質,5,0.01,2.63,0.04,1.66
間違い,5,0.01,4.38,0.04,1.0
はた,5,0.01,3.5,0.04,1.25
対応,5,0.01,4.38,0.04,1.0
飲み物,5,0.01,4.38,0.04,1.0
切っ,5,0.01,3.5,0.04,1.25
だし,5,0.01,4.38,0.04,1.0
時点,5,0.01,4.38,0.04,1.0
でんぶ,5,0.01,3.5,0.04,1.25
点,5,0.01,3.5,0.04,1.25
オープン,5,0.01,4.38,0.04,1.0
訪れ,5,0.01,3.5,0.04,1.25
山盛り,5,0.01,3.5,0.04,1.25
ご馳走様,5,0.01,4.38,0.04,1.0
たん,5,0.01,3.5,0.04,1.25
html,5,0.01,3.5,0.04,1.25
勿論,5,0.01,4.38,0.04,1.0
ごと,5,0.01,2.63,0.04,1.66
あっという間に,5,0.01,4.38,0.04,1.0
杯,5,0.01,4.38,0.04,1.0
足り,5,0.01,3.5,0.04,1.25
外,5,0.01,4.38,0.04,1.0
調理,5,0.01,4.38,0.04,1.0
どこ,5,0.01,4.38,0.04,1.0
駅,5,0.01,4.38,0.04,1.0
粋,5,0.01,4.38,0.04,1.0
霜,5,0.01,4.38,0.04,1.0
アナゴ,5,0.01,3.5,0.04,1.25
500,5,0.01,3.5,0.04,1.25
ブイヤベース,5,0.01,3.5,0.04,1.25
しかしながら,5,0.01,4.38,0.04,1.0
いただく,5,0.01,3.5,0.04,1.25
満腹,5,0.01,4.38,0.04,1.0
抜き,5,0.01,3.5,0.04,1.25
流れ,5,0.01,4.38,0.04,1.0
ちなみに,5,0.01,4.38,0.04,1.0
素晴らしかっ,5,0.01,3.5,0.04,1.25
詳細,5,0.01,3.5,0.04,1.25
更に,5,0.01,3.5,0.04,1.25
形状,5,0.01,2.63,0.04,1.66
達,5,0.01,3.5,0.04,1.25
わかる,5,0.01,4.38,0.04,1.0
江戸,5,0.01,2.63,0.04,1.66
素敵,5,0.01,4.38,0.04,1.0
台湾,5,0.01,3.5,0.04,1.25
普段,5,0.01,4.38,0.04,1.0
賛否,5,0.01,4.38,0.04,1.0
居,5,0.01,3.5,0.04,1.25
その後,5,0.01,4.38,0.04,1.0
タイミング,5,0.01,3.5,0.04,1.25
わん,5,0.01,2.63,0.04,1.66
完璧,5,0.01,4.38,0.04,1.0
鮮度,5,0.01,3.5,0.04,1.25
甲殻,5,0.01,3.5,0.04,1.25
20,5,0.01,3.5,0.04,1.25
付け,5,0.01,4.38,0.04,1.0
知ら,5,0.01,4.38,0.04,1.0
懐石,5,0.01,4.38,0.04,1.0
既に,5,0.01,4.38,0.04,1.0
ムース,5,0.01,4.38,0.04,1.0
タネ,5,0.01,3.5,0.04,1.25
展開,5,0.01,2.63,0.04,1.66
伝統,5,0.01,3.5,0.04,1.25
ならでは,5,0.01,3.5,0.04,1.25
無く,5,0.01,3.5,0.04,1.25
徒歩,5,0.01,4.38,0.04,1.0
うまく,5,0.01,4.38,0.04,1.0
鰺,5,0.01,2.63,0.04,1.66
柔らかく,5,0.01,3.5,0.04,1.25
堪能,5,0.01,4.38,0.04,1.0
噛む,5,0.01,2.63,0.04,1.66
頂く,5,0.01,4.38,0.04,1.0
最大限,5,0.01,4.38,0.04,1.0
いずれ,5,0.01,4.38,0.04,1.0
いや,5,0.01,2.63,0.04,1.66
どうしても,5,0.01,4.38,0.04,1.0
強く,5,0.01,3.5,0.04,1.25
伺う,5,0.01,3.5,0.04,1.25
固め,5,0.01,4.38,0.04,1.0
故,5,0.01,1.75,0.04,2.5
世界,5,0.01,4.38,0.04,1.0
ほどけ,5,0.01,4.38,0.04,1.0
十,5,0.01,2.63,0.04,1.66
位,5,0.01,3.5,0.04,1.25
銀座,5,0.01,3.5,0.04,1.25
ちょっとした,5,0.01,4.38,0.04,1.0
15,5,0.01,4.38,0.04,1.0
至る,5,0.01,3.5,0.04,1.25
通い,5,0.01,4.38,0.04,1.0
無二,5,0.01,3.5,0.04,1.25
豚,5,0.01,1.75,0.04,2.5
待っ,5,0.01,4.38,0.04,1.0
始め,5,0.01,2.63,0.04,1.66
良,5,0.01,4.38,0.04,1.0
げ,5,0.01,3.5,0.04,1.25
2014,5,0.01,1.75,0.04,2.5
鰆,5,0.01,3.5,0.04,1.25
氏,5,0.01,4.38,0.04,1.0
現代,5,0.01,3.5,0.04,1.25
合わせ,5,0.01,3.5,0.04,1.25
醋,5,0.01,0.87,0.04,5.0
漬臺,5,0.01,0.87,0.04,5.0
置,5,0.01,0.87,0.04,5.0
沈,5,0.01,0.87,0.04,5.0
いち,5,0.01,0.87,0.04,5.0
異端,5,0.01,0.87,0.04,5.0
深,5,0.01,2.63,0.04,1.66
さわ,5,0.01,2.63,0.04,1.66
あるじ,5,0.01,1.75,0.04,2.5
音,5,0.01,4.38,0.04,1.0
0,5,0.01,2.63,0.04,1.66
行こ,5,0.01,4.38,0.04,1.0
楽しい,5,0.01,4.38,0.04,1.0
ラッキー,5,0.01,4.38,0.04,1.0
めし,5,0.01,1.75,0.04,2.5
より,5,0.01,4.38,0.04,1.0
いたし,5,0.01,0.87,0.04,5.0
死後,5,0.01,0.87,0.04,5.0
コストパフォーマンス,5,0.01,2.63,0.04,1.66
焼魚,5,0.01,2.63,0.04,1.66
英語,4,0.01,3.5,0.03,1.0
2016,4,0.01,3.5,0.03,1.0
集中,4,0.01,2.63,0.03,1.33
蒸し,4,0.01,3.5,0.03,1.0
潮汁,4,0.01,1.75,0.03,2.0
肌,4,0.01,3.5,0.03,1.0
橘,4,0.01,1.75,0.03,2.0
さっぱり,4,0.01,3.5,0.03,1.0
皿,4,0.01,2.63,0.03,1.33
１つ,4,0.01,2.63,0.03,1.33
丼,4,0.01,3.5,0.03,1.0
繊細,4,0.01,3.5,0.03,1.0
なくなる,4,0.01,2.63,0.03,1.33
主張,4,0.01,2.63,0.03,1.33
粒,4,0.01,2.63,0.03,1.33
ハム,4,0.01,3.5,0.03,1.0
わたし,4,0.01,2.63,0.03,1.33
箱,4,0.01,3.5,0.03,1.0
スープ,4,0.01,3.5,0.03,1.0
口コミ,4,0.01,2.63,0.03,1.33
少ない,4,0.01,2.63,0.03,1.33
結果,4,0.01,3.5,0.03,1.0
さき,4,0.01,1.75,0.03,2.0
多分,4,0.01,2.63,0.03,1.33
はず,4,0.01,3.5,0.03,1.0
>,4,0.01,2.63,0.03,1.33
投稿,4,0.01,2.63,0.03,1.33
¥,4,0.01,1.75,0.03,2.0
エン,4,0.01,3.5,0.03,1.0
お客,4,0.01,3.5,0.03,1.0
楽しま,4,0.01,1.75,0.03,2.0
増し,4,0.01,3.5,0.03,1.0
香ばし,4,0.01,3.5,0.03,1.0
加減,4,0.01,2.63,0.03,1.33
д,4,0.01,1.75,0.03,2.0
長,4,0.01,3.5,0.03,1.0
だから,4,0.01,3.5,0.03,1.0
m,4,0.01,1.75,0.03,2.0
シャンパン,4,0.01,2.63,0.03,1.33
！#,4,0.01,0.87,0.03,4.0
mealhttps,4,0.01,0.87,0.03,4.0
eat,4,0.01,0.87,0.03,4.0
work,4,0.01,0.87,0.03,4.0
想像,4,0.01,3.5,0.03,1.0
ほうぼう,4,0.01,1.75,0.03,2.0
いわ,4,0.01,1.75,0.03,2.0
車,4,0.01,2.63,0.03,1.33
たて,4,0.01,2.63,0.03,1.33
タチウオ,4,0.01,1.75,0.03,2.0
８,4,0.01,3.5,0.03,1.0
ほぼ,4,0.01,3.5,0.03,1.0
14,4,0.01,3.5,0.03,1.0
どちら,4,0.01,2.63,0.03,1.33
置か,4,0.01,3.5,0.03,1.0
ブリ,4,0.01,2.63,0.03,1.33
通っ,4,0.01,3.5,0.03,1.0
ぜひ,4,0.01,3.5,0.03,1.0
おすすめ,4,0.01,2.63,0.03,1.33
路地,4,0.01,3.5,0.03,1.0
ツメ,4,0.01,3.5,0.03,1.0
巻か,4,0.01,0.87,0.03,4.0
しま,4,0.01,2.63,0.03,1.33
いらっしゃい,4,0.01,3.5,0.03,1.0
とり,4,0.01,2.63,0.03,1.33
珍しい,4,0.01,1.75,0.03,2.0
胡瓜,4,0.01,3.5,0.03,1.0
聞き,4,0.01,3.5,0.03,1.0
酸,4,0.01,1.75,0.03,2.0
っぷり,4,0.01,2.63,0.03,1.33
どおり,4,0.01,3.5,0.03,1.0
テレビ,4,0.01,1.75,0.03,2.0
らく,4,0.01,1.75,0.03,2.0
姿勢,4,0.01,3.5,0.03,1.0
豊か,4,0.01,3.5,0.03,1.0
大人,4,0.01,3.5,0.03,1.0
ネコ,4,0.01,2.63,0.03,1.33
27,4,0.01,1.75,0.03,2.0
いろいろ,4,0.01,3.5,0.03,1.0
広がり,4,0.01,3.5,0.03,1.0
分かり,4,0.01,3.5,0.03,1.0
結局,4,0.01,3.5,0.03,1.0
乗り,4,0.01,3.5,0.03,1.0
凄い,4,0.01,2.63,0.03,1.33
静か,4,0.01,3.5,0.03,1.0
派,4,0.01,3.5,0.03,1.0
食事,4,0.01,3.5,0.03,1.0
5940,4,0.01,3.5,0.03,1.0
混ぜ,4,0.01,3.5,0.03,1.0
深み,4,0.01,3.5,0.03,1.0
常連,4,0.01,3.5,0.03,1.0
2012,4,0.01,1.75,0.03,2.0
美術館,4,0.01,0.87,0.03,4.0
決め,4,0.01,2.63,0.03,1.33
休日,4,0.01,1.75,0.03,2.0
求め,4,0.01,2.63,0.03,1.33
飾り,4,0.01,2.63,0.03,1.33
芳醇,4,0.01,1.75,0.03,2.0
780,4,0.01,2.63,0.03,1.33
税,4,0.01,1.75,0.03,2.0
飽き,4,0.01,2.63,0.03,1.33
感嘆,4,0.01,1.75,0.03,2.0
仕入れ,4,0.01,1.75,0.03,2.0
違っ,4,0.01,3.5,0.03,1.0
到着,4,0.01,3.5,0.03,1.0
早く,4,0.01,3.5,0.03,1.0
おい,4,0.01,2.63,0.03,1.33
豪華,4,0.01,3.5,0.03,1.0
複雑,4,0.01,3.5,0.03,1.0
逸品,4,0.01,3.5,0.03,1.0
っ,4,0.01,2.63,0.03,1.33
酸味,4,0.01,3.5,0.03,1.0
濃い,4,0.01,3.5,0.03,1.0
アテ,4,0.01,2.63,0.03,1.33
作り,4,0.01,3.5,0.03,1.0
理由,4,0.01,3.5,0.03,1.0
自身,4,0.01,3.5,0.03,1.0
っ子,4,0.01,1.75,0.03,2.0
下,4,0.01,3.5,0.03,1.0
持っ,4,0.01,2.63,0.03,1.33
こんもり,4,0.01,3.5,0.03,1.0
舌触り,4,0.01,2.63,0.03,1.33
角,4,0.01,2.63,0.03,1.33
高め,4,0.01,3.5,0.03,1.0
誰,4,0.01,3.5,0.03,1.0
小さく,4,0.01,3.5,0.03,1.0
終わっ,4,0.01,3.5,0.03,1.0
来店,4,0.01,3.5,0.03,1.0
すれ,4,0.01,3.5,0.03,1.0
味付け,4,0.01,2.63,0.03,1.33
現在,4,0.01,3.5,0.03,1.0
当日,4,0.01,3.5,0.03,1.0
分かれる,4,0.01,3.5,0.03,1.0
今後,4,0.01,3.5,0.03,1.0
特有,4,0.01,2.63,0.03,1.33
付い,4,0.01,2.63,0.03,1.33
取っ,4,0.01,3.5,0.03,1.0
死,4,0.01,1.75,0.03,2.0
かん,4,0.01,2.63,0.03,1.33
ば,4,0.01,2.63,0.03,1.33
大量,4,0.01,3.5,0.03,1.0
ちゃっ,4,0.01,3.5,0.03,1.0
慣れ,4,0.01,2.63,0.03,1.33
やら,4,0.01,2.63,0.03,1.33
通さ,4,0.01,3.5,0.03,1.0
裏漉し,4,0.01,2.63,0.03,1.33
別物,4,0.01,3.5,0.03,1.0
こういう,4,0.01,3.5,0.03,1.0
18,4,0.01,3.5,0.03,1.0
笑顔,4,0.01,3.5,0.03,1.0
そういう,4,0.01,3.5,0.03,1.0
業,4,0.01,1.75,0.03,2.0
程度,4,0.01,3.5,0.03,1.0
光,4,0.01,3.5,0.03,1.0
見える,4,0.01,3.5,0.03,1.0
基本,4,0.01,3.5,0.03,1.0
自信,4,0.01,3.5,0.03,1.0
弾ける,4,0.01,3.5,0.03,1.0
期間,4,0.01,3.5,0.03,1.0
効い,4,0.01,2.63,0.03,1.33
かに,4,0.01,1.75,0.03,2.0
安定,4,0.01,3.5,0.03,1.0
度合い,4,0.01,3.5,0.03,1.0
大事,4,0.01,3.5,0.03,1.0
だいたい,4,0.01,2.63,0.03,1.33
置い,4,0.01,3.5,0.03,1.0
多め,4,0.01,3.5,0.03,1.0
早い,4,0.01,3.5,0.03,1.0
運ば,4,0.01,3.5,0.03,1.0
店員,4,0.01,3.5,0.03,1.0
なか,4,0.01,3.5,0.03,1.0
混ざり,4,0.01,3.5,0.03,1.0
^,4,0.01,1.75,0.03,2.0
jp,4,0.01,3.5,0.03,1.0
きれい,4,0.01,3.5,0.03,1.0
可,4,0.01,2.63,0.03,1.33
まま,4,0.01,3.5,0.03,1.0
利用,4,0.01,3.5,0.03,1.0
程よい,4,0.01,3.5,0.03,1.0
ランチタイム,4,0.01,3.5,0.03,1.0
表面,4,0.01,3.5,0.03,1.0
続い,4,0.01,2.63,0.03,1.33
たべ,4,0.01,2.63,0.03,1.33
よし,4,0.01,1.75,0.03,2.0
押し,4,0.01,3.5,0.03,1.0
熱心,4,0.01,3.5,0.03,1.0
どうして,4,0.01,2.63,0.03,1.33
ベスト,4,0.01,3.5,0.03,1.0
管理,4,0.01,3.5,0.03,1.0
体,4,0.01,3.5,0.03,1.0
店舗,4,0.01,1.75,0.03,2.0
もらう,4,0.01,3.5,0.03,1.0
撮る,4,0.01,1.75,0.03,2.0
なので,4,0.01,3.5,0.03,1.0
重視,4,0.01,3.5,0.03,1.0
会社,4,0.01,2.63,0.03,1.33
海鮮,4,0.01,3.5,0.03,1.0
あい,4,0.01,3.5,0.03,1.0
為,4,0.01,1.75,0.03,2.0
確認,4,0.01,3.5,0.03,1.0
引き出さ,4,0.01,3.5,0.03,1.0
比べ,4,0.01,2.63,0.03,1.33
素晴らし,4,0.01,2.63,0.03,1.33
通し,4,0.01,2.63,0.03,1.33
話し,4,0.01,2.63,0.03,1.33
西京,4,0.01,2.63,0.03,1.33
甘鯛,4,0.01,2.63,0.03,1.33
バター,4,0.01,1.75,0.03,2.0
揚げ,4,0.01,2.63,0.03,1.33
墨烏賊,4,0.01,2.63,0.03,1.33
つき,4,0.01,2.63,0.03,1.33
成分,4,0.01,2.63,0.03,1.33
口中,4,0.01,1.75,0.03,2.0
従来,4,0.01,2.63,0.03,1.33
白子,4,0.01,2.63,0.03,1.33
クセ,4,0.01,2.63,0.03,1.33
てんこ盛り,4,0.01,3.5,0.03,1.0
モノ,4,0.01,2.63,0.03,1.33
あぶり,4,0.01,3.5,0.03,1.0
カマス,4,0.01,2.63,0.03,1.33
ただし,4,0.01,3.5,0.03,1.0
675,4,0.01,3.5,0.03,1.0
広い,4,0.01,3.5,0.03,1.0
元,4,0.01,2.63,0.03,1.33
來,4,0.01,0.87,0.03,4.0
近,4,0.01,0.87,0.03,4.0
兵,4,0.01,0.87,0.03,4.0
ゆん,4,0.01,0.87,0.03,4.0
拇,4,0.01,0.87,0.03,4.0
やゆ,4,0.01,0.87,0.03,4.0
底,4,0.01,2.63,0.03,1.33
だが,4,0.01,2.63,0.03,1.33
ッ,4,0.01,1.75,0.03,2.0
型,4,0.01,3.5,0.03,1.0
